Regional Agency for Environment Protection - Friuli Venezia Giulia Region (ARPA FVG) 
www.arpa.fvg.it 
Regional Center for Environmental Modelling (CRMA) 
via Cairoli, 14 - 33057 Palmanova (UD) ITALY 
Created on 2008-02-25 09:33:37 by FVG_DEM_Reader.r on 05ACEVER3194 Windows x86 machine 
Proj: UTM ; Datum: Rome Monte Mario 1940 ; Essipsoid: International 1924   Grid: 329 x 282 points ; Step 0.01 km ; Origin: ( 408.9 , 5047.363 ) km 
km;km;m
409.18;5048.303;27.21124
409.19;5048.303;25.1577
409.2;5048.303;22.725
409.21;5048.303;20.22107
409.22;5048.303;17.54491
409.23;5048.303;15.46251
409.24;5048.303;13.815
409.25;5048.303;12.44861
409.26;5048.303;11.40841
409.27;5048.303;11.09477
409.28;5048.303;11.97226
409.29;5048.303;-9999
409.3;5048.303;-9999
409.31;5048.303;-9999
409.32;5048.303;-9999
409.33;5048.303;-9999
409.34;5048.303;-9999
409.35;5048.303;-9999
409.36;5048.303;-9999
409.37;5048.303;-9999
409.38;5048.303;-9999
409.39;5048.303;-9999
409.4;5048.303;-9999
409.41;5048.303;-9999
409.42;5048.303;-9999
409.43;5048.303;-9999
409.44;5048.303;-9999
409.45;5048.303;-9999
409.46;5048.303;-9999
409.47;5048.303;-9999
409.48;5048.303;-9999
409.49;5048.303;-9999
409.5;5048.303;-9999
409.51;5048.303;-9999
409.52;5048.303;-9999
409.53;5048.303;-9999
409.54;5048.303;-9999
409.55;5048.303;-9999
409.56;5048.303;-9999
409.57;5048.303;-9999
409.58;5048.303;-9999
409.59;5048.303;-9999
409.6;5048.303;-9999
409.61;5048.303;-9999
409.62;5048.303;-9999
409.63;5048.303;-9999
409.64;5048.303;-9999
409.65;5048.303;-9999
409.66;5048.303;-9999
409.67;5048.303;-9999
409.68;5048.303;-9999
409.69;5048.303;-9999
409.7;5048.303;-9999
409.71;5048.303;-9999
409.72;5048.303;-9999
409.73;5048.303;-9999
409.74;5048.303;-9999
409.75;5048.303;-9999
409.76;5048.303;-9999
409.77;5048.303;-9999
409.78;5048.303;-9999
409.79;5048.303;-9999
409.8;5048.303;-9999
409.81;5048.303;-9999
409.82;5048.303;-9999
409.83;5048.303;-9999
409.84;5048.303;-9999
409.85;5048.303;-9999
409.86;5048.303;-9999
409.87;5048.303;-9999
409.88;5048.303;-9999
409.89;5048.303;-9999
409.9;5048.303;-9999
409.91;5048.303;-9999
409.92;5048.303;-9999
409.93;5048.303;-9999
409.94;5048.303;-9999
409.95;5048.303;-9999
409.96;5048.303;-9999
409.97;5048.303;-9999
409.98;5048.303;-9999
409.99;5048.303;-9999
410;5048.303;-9999
410.01;5048.303;-9999
410.02;5048.303;-9999
410.03;5048.303;-9999
410.04;5048.303;-9999
410.05;5048.303;-9999
410.06;5048.303;-9999
410.07;5048.303;-9999
410.08;5048.303;-9999
410.09;5048.303;-9999
410.1;5048.303;-9999
410.11;5048.303;-9999
410.12;5048.303;-9999
410.13;5048.303;-9999
410.14;5048.303;-9999
410.15;5048.303;-9999
410.16;5048.303;-9999
410.17;5048.303;-9999
410.18;5048.303;-9999
410.19;5048.303;-9999
410.2;5048.303;-9999
410.21;5048.303;-9999
410.22;5048.303;-9999
410.23;5048.303;-9999
410.24;5048.303;-9999
410.25;5048.303;-9999
410.26;5048.303;-9999
410.27;5048.303;-9999
410.28;5048.303;-9999
410.29;5048.303;-9999
410.3;5048.303;-9999
410.31;5048.303;-9999
410.32;5048.303;-9999
410.33;5048.303;-9999
410.34;5048.303;-9999
410.35;5048.303;-9999
410.36;5048.303;-9999
410.37;5048.303;-9999
410.38;5048.303;-9999
410.39;5048.303;-9999
410.4;5048.303;-9999
410.41;5048.303;-9999
410.42;5048.303;-9999
410.43;5048.303;-9999
410.44;5048.303;-9999
410.45;5048.303;-9999
410.46;5048.303;-9999
410.47;5048.303;-9999
410.48;5048.303;-9999
410.49;5048.303;-9999
410.5;5048.303;-9999
410.51;5048.303;-9999
410.52;5048.303;-9999
410.53;5048.303;-9999
410.54;5048.303;-9999
410.55;5048.303;-9999
410.56;5048.303;-9999
410.57;5048.303;-9999
410.58;5048.303;-9999
410.59;5048.303;-9999
410.6;5048.303;-9999
410.61;5048.303;-9999
410.62;5048.303;-9999
410.63;5048.303;-9999
410.64;5048.303;-9999
410.65;5048.303;-9999
410.66;5048.303;-9999
410.67;5048.303;-9999
410.68;5048.303;-9999
410.69;5048.303;-9999
410.7;5048.303;-9999
410.71;5048.303;-9999
410.72;5048.303;-9999
410.73;5048.303;-9999
410.74;5048.303;-9999
410.75;5048.303;-9999
410.76;5048.303;-9999
410.77;5048.303;-9999
410.78;5048.303;-9999
410.79;5048.303;-9999
410.8;5048.303;-9999
410.81;5048.303;-9999
410.82;5048.303;-9999
410.83;5048.303;-9999
410.84;5048.303;-9999
410.85;5048.303;-9999
410.86;5048.303;-9999
410.87;5048.303;-9999
410.88;5048.303;-9999
410.89;5048.303;-9999
410.9;5048.303;-9999
410.91;5048.303;-9999
410.92;5048.303;-9999
410.93;5048.303;-9999
410.94;5048.303;-9999
410.95;5048.303;-9999
410.96;5048.303;-9999
410.97;5048.303;-9999
410.98;5048.303;-9999
410.99;5048.303;-9999
411;5048.303;-9999
411.01;5048.303;-9999
411.02;5048.303;-9999
411.03;5048.303;-9999
411.04;5048.303;-9999
411.05;5048.303;-9999
411.06;5048.303;-9999
411.07;5048.303;-9999
411.08;5048.303;-9999
411.09;5048.303;-9999
411.1;5048.303;-9999
411.11;5048.303;-9999
411.12;5048.303;-9999
411.13;5048.303;-9999
411.14;5048.303;-9999
411.15;5048.303;-9999
411.16;5048.303;-9999
411.17;5048.303;-9999
411.18;5048.303;-9999
411.19;5048.303;-9999
411.2;5048.303;-9999
411.21;5048.303;-9999
411.22;5048.303;-9999
411.23;5048.303;-9999
411.24;5048.303;-9999
411.25;5048.303;-9999
411.26;5048.303;-9999
411.27;5048.303;-9999
411.28;5048.303;-9999
411.29;5048.303;-9999
411.3;5048.303;-9999
411.31;5048.303;-9999
411.32;5048.303;-9999
411.33;5048.303;-9999
411.34;5048.303;-9999
411.35;5048.303;-9999
411.36;5048.303;-9999
411.37;5048.303;-9999
411.38;5048.303;-9999
411.39;5048.303;-9999
411.4;5048.303;-9999
411.41;5048.303;-9999
411.42;5048.303;-9999
411.43;5048.303;-9999
411.44;5048.303;-9999
411.45;5048.303;-9999
411.46;5048.303;-9999
411.47;5048.303;-9999
411.48;5048.303;-9999
411.49;5048.303;-9999
411.5;5048.303;-9999
411.51;5048.303;-9999
411.52;5048.303;-9999
411.53;5048.303;-9999
411.54;5048.303;-9999
411.55;5048.303;-9999
411.56;5048.303;-9999
411.57;5048.303;-9999
411.58;5048.303;-9999
411.59;5048.303;-9999
411.6;5048.303;-9999
411.61;5048.303;-9999
411.62;5048.303;-9999
411.63;5048.303;-9999
411.64;5048.303;-9999
411.65;5048.303;-9999
411.66;5048.303;-9999
411.67;5048.303;-9999
411.68;5048.303;-9999
411.69;5048.303;-9999
411.7;5048.303;-9999
411.71;5048.303;-9999
411.72;5048.303;-9999
411.73;5048.303;-9999
411.74;5048.303;-9999
411.75;5048.303;-9999
411.76;5048.303;-9999
411.77;5048.303;-9999
411.78;5048.303;-9999
411.79;5048.303;-9999
411.8;5048.303;-9999
411.81;5048.303;-9999
411.82;5048.303;-9999
411.83;5048.303;-9999
411.84;5048.303;-9999
411.85;5048.303;-9999
411.86;5048.303;-9999
411.87;5048.303;-9999
411.88;5048.303;-9999
411.89;5048.303;-9999
411.9;5048.303;-9999
411.91;5048.303;-9999
411.92;5048.303;-9999
411.93;5048.303;-9999
411.94;5048.303;-9999
411.95;5048.303;-9999
411.96;5048.303;-9999
411.97;5048.303;-9999
411.98;5048.303;-9999
411.99;5048.303;-9999
412;5048.303;-9999
412.01;5048.303;-9999
412.02;5048.303;-9999
412.03;5048.303;-9999
412.04;5048.303;-9999
412.05;5048.303;-9999
412.06;5048.303;-9999
412.07;5048.303;-9999
412.08;5048.303;-9999
412.09;5048.303;-9999
412.1;5048.303;-9999
412.11;5048.303;-9999
412.12;5048.303;-9999
412.13;5048.303;-9999
412.14;5048.303;-9999
412.15;5048.303;-9999
412.16;5048.303;-9999
412.17;5048.303;-9999
412.18;5048.303;-9999
408.9;5048.313;99.19961
408.91;5048.313;95.39145
408.92;5048.313;92.96066
408.93;5048.313;90.80671
408.94;5048.313;89.46935
408.95;5048.313;89.06396
408.96;5048.313;88.33819
408.97;5048.313;87.2971
408.98;5048.313;85.53829
408.99;5048.313;82.60976
409;5048.313;79.00534
409.01;5048.313;74.63617
409.02;5048.313;71.9519
409.03;5048.313;69.88165
409.04;5048.313;67.27396
409.05;5048.313;65.16074
409.06;5048.313;62.12722
409.07;5048.313;58.75933
409.08;5048.313;55.84208
409.09;5048.313;51.4983
409.1;5048.313;47.87729
409.11;5048.313;44.73458
409.12;5048.313;42.09919
409.13;5048.313;39.36186
409.14;5048.313;36.68432
409.15;5048.313;33.63976
409.16;5048.313;29.91671
409.17;5048.313;27.7188
409.18;5048.313;25.75587
409.19;5048.313;22.98134
409.2;5048.313;19.81513
409.21;5048.313;17.02029
409.22;5048.313;15.08479
409.23;5048.313;13.49589
409.24;5048.313;12.04417
409.25;5048.313;10.76901
409.26;5048.313;11.21265
409.27;5048.313;11.60818
409.28;5048.313;12.16969
409.29;5048.313;12.42687
409.3;5048.313;12.55608
409.31;5048.313;-9999
409.32;5048.313;-9999
409.33;5048.313;-9999
409.34;5048.313;-9999
409.35;5048.313;-9999
409.36;5048.313;-9999
409.37;5048.313;-9999
409.38;5048.313;-9999
409.39;5048.313;-9999
409.4;5048.313;-9999
409.41;5048.313;-9999
409.42;5048.313;-9999
409.43;5048.313;-9999
409.44;5048.313;-9999
409.45;5048.313;-9999
409.46;5048.313;-9999
409.47;5048.313;-9999
409.48;5048.313;-9999
409.49;5048.313;-9999
409.5;5048.313;-9999
409.51;5048.313;-9999
409.52;5048.313;-9999
409.53;5048.313;-9999
409.54;5048.313;-9999
409.55;5048.313;-9999
409.56;5048.313;-9999
409.57;5048.313;-9999
409.58;5048.313;-9999
409.59;5048.313;-9999
409.6;5048.313;-9999
409.61;5048.313;-9999
409.62;5048.313;-9999
409.63;5048.313;-9999
409.64;5048.313;-9999
409.65;5048.313;-9999
409.66;5048.313;-9999
409.67;5048.313;-9999
409.68;5048.313;-9999
409.69;5048.313;-9999
409.7;5048.313;-9999
409.71;5048.313;-9999
409.72;5048.313;-9999
409.73;5048.313;-9999
409.74;5048.313;-9999
409.75;5048.313;-9999
409.76;5048.313;-9999
409.77;5048.313;-9999
409.78;5048.313;-9999
409.79;5048.313;-9999
409.8;5048.313;-9999
409.81;5048.313;-9999
409.82;5048.313;-9999
409.83;5048.313;-9999
409.84;5048.313;-9999
409.85;5048.313;-9999
409.86;5048.313;-9999
409.87;5048.313;-9999
409.88;5048.313;-9999
409.89;5048.313;-9999
409.9;5048.313;-9999
409.91;5048.313;-9999
409.92;5048.313;-9999
409.93;5048.313;-9999
409.94;5048.313;-9999
409.95;5048.313;-9999
409.96;5048.313;-9999
409.97;5048.313;-9999
409.98;5048.313;-9999
409.99;5048.313;-9999
410;5048.313;-9999
410.01;5048.313;-9999
410.02;5048.313;-9999
410.03;5048.313;-9999
410.04;5048.313;-9999
410.05;5048.313;-9999
410.06;5048.313;-9999
410.07;5048.313;-9999
410.08;5048.313;-9999
410.09;5048.313;-9999
410.1;5048.313;-9999
410.11;5048.313;-9999
410.12;5048.313;-9999
410.13;5048.313;-9999
410.14;5048.313;-9999
410.15;5048.313;-9999
410.16;5048.313;-9999
410.17;5048.313;-9999
410.18;5048.313;-9999
410.19;5048.313;-9999
410.2;5048.313;-9999
410.21;5048.313;-9999
410.22;5048.313;-9999
410.23;5048.313;-9999
410.24;5048.313;-9999
410.25;5048.313;-9999
410.26;5048.313;-9999
410.27;5048.313;-9999
410.28;5048.313;-9999
410.29;5048.313;-9999
410.3;5048.313;-9999
410.31;5048.313;-9999
410.32;5048.313;-9999
410.33;5048.313;-9999
410.34;5048.313;-9999
410.35;5048.313;-9999
410.36;5048.313;-9999
410.37;5048.313;-9999
410.38;5048.313;-9999
410.39;5048.313;-9999
410.4;5048.313;-9999
410.41;5048.313;-9999
410.42;5048.313;-9999
410.43;5048.313;-9999
410.44;5048.313;-9999
410.45;5048.313;-9999
410.46;5048.313;-9999
410.47;5048.313;-9999
410.48;5048.313;-9999
410.49;5048.313;-9999
410.5;5048.313;-9999
410.51;5048.313;-9999
410.52;5048.313;-9999
410.53;5048.313;-9999
410.54;5048.313;-9999
410.55;5048.313;-9999
410.56;5048.313;-9999
410.57;5048.313;-9999
410.58;5048.313;-9999
410.59;5048.313;-9999
410.6;5048.313;-9999
410.61;5048.313;-9999
410.62;5048.313;-9999
410.63;5048.313;-9999
410.64;5048.313;-9999
410.65;5048.313;-9999
410.66;5048.313;-9999
410.67;5048.313;-9999
410.68;5048.313;-9999
410.69;5048.313;-9999
410.7;5048.313;-9999
410.71;5048.313;-9999
410.72;5048.313;-9999
410.73;5048.313;-9999
410.74;5048.313;-9999
410.75;5048.313;-9999
410.76;5048.313;-9999
410.77;5048.313;-9999
410.78;5048.313;-9999
410.79;5048.313;-9999
410.8;5048.313;-9999
410.81;5048.313;-9999
410.82;5048.313;-9999
410.83;5048.313;-9999
410.84;5048.313;-9999
410.85;5048.313;-9999
410.86;5048.313;-9999
410.87;5048.313;-9999
410.88;5048.313;-9999
410.89;5048.313;-9999
410.9;5048.313;-9999
410.91;5048.313;-9999
410.92;5048.313;-9999
410.93;5048.313;-9999
410.94;5048.313;-9999
410.95;5048.313;-9999
410.96;5048.313;-9999
410.97;5048.313;-9999
410.98;5048.313;-9999
410.99;5048.313;-9999
411;5048.313;-9999
411.01;5048.313;-9999
411.02;5048.313;-9999
411.03;5048.313;-9999
411.04;5048.313;-9999
411.05;5048.313;-9999
411.06;5048.313;-9999
411.07;5048.313;-9999
411.08;5048.313;-9999
411.09;5048.313;-9999
411.1;5048.313;-9999
411.11;5048.313;-9999
411.12;5048.313;-9999
411.13;5048.313;-9999
411.14;5048.313;-9999
411.15;5048.313;-9999
411.16;5048.313;-9999
411.17;5048.313;-9999
411.18;5048.313;-9999
411.19;5048.313;-9999
411.2;5048.313;-9999
411.21;5048.313;-9999
411.22;5048.313;-9999
411.23;5048.313;-9999
411.24;5048.313;-9999
411.25;5048.313;-9999
411.26;5048.313;-9999
411.27;5048.313;-9999
411.28;5048.313;-9999
411.29;5048.313;-9999
411.3;5048.313;-9999
411.31;5048.313;-9999
411.32;5048.313;-9999
411.33;5048.313;-9999
411.34;5048.313;-9999
411.35;5048.313;-9999
411.36;5048.313;-9999
411.37;5048.313;-9999
411.38;5048.313;-9999
411.39;5048.313;-9999
411.4;5048.313;-9999
411.41;5048.313;-9999
411.42;5048.313;-9999
411.43;5048.313;-9999
411.44;5048.313;-9999
411.45;5048.313;-9999
411.46;5048.313;-9999
411.47;5048.313;-9999
411.48;5048.313;-9999
411.49;5048.313;-9999
411.5;5048.313;-9999
411.51;5048.313;-9999
411.52;5048.313;-9999
411.53;5048.313;-9999
411.54;5048.313;-9999
411.55;5048.313;-9999
411.56;5048.313;-9999
411.57;5048.313;-9999
411.58;5048.313;-9999
411.59;5048.313;-9999
411.6;5048.313;-9999
411.61;5048.313;-9999
411.62;5048.313;-9999
411.63;5048.313;-9999
411.64;5048.313;-9999
411.65;5048.313;-9999
411.66;5048.313;-9999
411.67;5048.313;-9999
411.68;5048.313;-9999
411.69;5048.313;-9999
411.7;5048.313;-9999
411.71;5048.313;-9999
411.72;5048.313;-9999
411.73;5048.313;-9999
411.74;5048.313;-9999
411.75;5048.313;-9999
411.76;5048.313;-9999
411.77;5048.313;-9999
411.78;5048.313;-9999
411.79;5048.313;-9999
411.8;5048.313;-9999
411.81;5048.313;-9999
411.82;5048.313;-9999
411.83;5048.313;-9999
411.84;5048.313;-9999
411.85;5048.313;-9999
411.86;5048.313;-9999
411.87;5048.313;-9999
411.88;5048.313;-9999
411.89;5048.313;-9999
411.9;5048.313;-9999
411.91;5048.313;-9999
411.92;5048.313;-9999
411.93;5048.313;-9999
411.94;5048.313;-9999
411.95;5048.313;-9999
411.96;5048.313;-9999
411.97;5048.313;-9999
411.98;5048.313;-9999
411.99;5048.313;-9999
412;5048.313;-9999
412.01;5048.313;-9999
412.02;5048.313;-9999
412.03;5048.313;-9999
412.04;5048.313;-9999
412.05;5048.313;-9999
412.06;5048.313;-9999
412.07;5048.313;-9999
412.08;5048.313;-9999
412.09;5048.313;-9999
412.1;5048.313;-9999
412.11;5048.313;-9999
412.12;5048.313;-9999
412.13;5048.313;-9999
412.14;5048.313;-9999
412.15;5048.313;-9999
412.16;5048.313;-9999
412.17;5048.313;-9999
412.18;5048.313;-9999
408.9;5048.323;95.66641
408.91;5048.323;93.14367
408.92;5048.323;90.9133
408.93;5048.323;88.49901
408.94;5048.323;87.01001
408.95;5048.323;86.29817
408.96;5048.323;85.64934
408.97;5048.323;84.9336
408.98;5048.323;83.57552
408.99;5048.323;81.07401
409;5048.323;76.34769
409.01;5048.323;72.54149
409.02;5048.323;69.57775
409.03;5048.323;66.74211
409.04;5048.323;63.91641
409.05;5048.323;61.26119
409.06;5048.323;58.69209
409.07;5048.323;56.52653
409.08;5048.323;53.19287
409.09;5048.323;49.14417
409.1;5048.323;46.12605
409.11;5048.323;43.429
409.12;5048.323;41.11132
409.13;5048.323;38.4052
409.14;5048.323;35.38935
409.15;5048.323;32.0632
409.16;5048.323;28.66619
409.17;5048.323;25.8694
409.18;5048.323;22.50825
409.19;5048.323;18.13509
409.2;5048.323;14.83885
409.21;5048.323;13.82377
409.22;5048.323;12.64762
409.23;5048.323;11.30988
409.24;5048.323;10.62346
409.25;5048.323;11.29884
409.26;5048.323;11.6305
409.27;5048.323;12.01719
409.28;5048.323;12.48401
409.29;5048.323;12.77145
409.3;5048.323;12.9232
409.31;5048.323;12.90278
409.32;5048.323;12.82082
409.33;5048.323;12.82153
409.34;5048.323;12.91147
409.35;5048.323;13.14571
409.36;5048.323;-9999
409.37;5048.323;-9999
409.38;5048.323;-9999
409.39;5048.323;-9999
409.4;5048.323;-9999
409.41;5048.323;-9999
409.42;5048.323;-9999
409.43;5048.323;-9999
409.44;5048.323;-9999
409.45;5048.323;-9999
409.46;5048.323;-9999
409.47;5048.323;-9999
409.48;5048.323;-9999
409.49;5048.323;-9999
409.5;5048.323;-9999
409.51;5048.323;-9999
409.52;5048.323;-9999
409.53;5048.323;-9999
409.54;5048.323;-9999
409.55;5048.323;-9999
409.56;5048.323;-9999
409.57;5048.323;-9999
409.58;5048.323;-9999
409.59;5048.323;-9999
409.6;5048.323;-9999
409.61;5048.323;-9999
409.62;5048.323;-9999
409.63;5048.323;-9999
409.64;5048.323;-9999
409.65;5048.323;-9999
409.66;5048.323;-9999
409.67;5048.323;-9999
409.68;5048.323;-9999
409.69;5048.323;-9999
409.7;5048.323;-9999
409.71;5048.323;-9999
409.72;5048.323;-9999
409.73;5048.323;-9999
409.74;5048.323;-9999
409.75;5048.323;-9999
409.76;5048.323;-9999
409.77;5048.323;-9999
409.78;5048.323;-9999
409.79;5048.323;-9999
409.8;5048.323;-9999
409.81;5048.323;-9999
409.82;5048.323;-9999
409.83;5048.323;-9999
409.84;5048.323;-9999
409.85;5048.323;-9999
409.86;5048.323;-9999
409.87;5048.323;-9999
409.88;5048.323;-9999
409.89;5048.323;-9999
409.9;5048.323;-9999
409.91;5048.323;-9999
409.92;5048.323;-9999
409.93;5048.323;-9999
409.94;5048.323;-9999
409.95;5048.323;-9999
409.96;5048.323;-9999
409.97;5048.323;-9999
409.98;5048.323;-9999
409.99;5048.323;-9999
410;5048.323;-9999
410.01;5048.323;-9999
410.02;5048.323;-9999
410.03;5048.323;-9999
410.04;5048.323;-9999
410.05;5048.323;-9999
410.06;5048.323;-9999
410.07;5048.323;-9999
410.08;5048.323;-9999
410.09;5048.323;-9999
410.1;5048.323;-9999
410.11;5048.323;-9999
410.12;5048.323;-9999
410.13;5048.323;-9999
410.14;5048.323;-9999
410.15;5048.323;-9999
410.16;5048.323;-9999
410.17;5048.323;-9999
410.18;5048.323;-9999
410.19;5048.323;-9999
410.2;5048.323;-9999
410.21;5048.323;-9999
410.22;5048.323;-9999
410.23;5048.323;-9999
410.24;5048.323;-9999
410.25;5048.323;-9999
410.26;5048.323;-9999
410.27;5048.323;-9999
410.28;5048.323;-9999
410.29;5048.323;-9999
410.3;5048.323;-9999
410.31;5048.323;-9999
410.32;5048.323;-9999
410.33;5048.323;-9999
410.34;5048.323;-9999
410.35;5048.323;-9999
410.36;5048.323;-9999
410.37;5048.323;-9999
410.38;5048.323;-9999
410.39;5048.323;-9999
410.4;5048.323;-9999
410.41;5048.323;-9999
410.42;5048.323;-9999
410.43;5048.323;-9999
410.44;5048.323;-9999
410.45;5048.323;-9999
410.46;5048.323;-9999
410.47;5048.323;-9999
410.48;5048.323;-9999
410.49;5048.323;-9999
410.5;5048.323;-9999
410.51;5048.323;-9999
410.52;5048.323;-9999
410.53;5048.323;-9999
410.54;5048.323;-9999
410.55;5048.323;-9999
410.56;5048.323;-9999
410.57;5048.323;-9999
410.58;5048.323;-9999
410.59;5048.323;-9999
410.6;5048.323;-9999
410.61;5048.323;-9999
410.62;5048.323;-9999
410.63;5048.323;-9999
410.64;5048.323;-9999
410.65;5048.323;-9999
410.66;5048.323;-9999
410.67;5048.323;-9999
410.68;5048.323;-9999
410.69;5048.323;-9999
410.7;5048.323;-9999
410.71;5048.323;-9999
410.72;5048.323;-9999
410.73;5048.323;-9999
410.74;5048.323;-9999
410.75;5048.323;-9999
410.76;5048.323;-9999
410.77;5048.323;-9999
410.78;5048.323;-9999
410.79;5048.323;-9999
410.8;5048.323;-9999
410.81;5048.323;-9999
410.82;5048.323;-9999
410.83;5048.323;-9999
410.84;5048.323;-9999
410.85;5048.323;-9999
410.86;5048.323;-9999
410.87;5048.323;-9999
410.88;5048.323;-9999
410.89;5048.323;-9999
410.9;5048.323;-9999
410.91;5048.323;-9999
410.92;5048.323;-9999
410.93;5048.323;-9999
410.94;5048.323;-9999
410.95;5048.323;-9999
410.96;5048.323;-9999
410.97;5048.323;-9999
410.98;5048.323;-9999
410.99;5048.323;-9999
411;5048.323;-9999
411.01;5048.323;-9999
411.02;5048.323;-9999
411.03;5048.323;-9999
411.04;5048.323;-9999
411.05;5048.323;-9999
411.06;5048.323;-9999
411.07;5048.323;-9999
411.08;5048.323;-9999
411.09;5048.323;-9999
411.1;5048.323;-9999
411.11;5048.323;-9999
411.12;5048.323;-9999
411.13;5048.323;-9999
411.14;5048.323;-9999
411.15;5048.323;-9999
411.16;5048.323;-9999
411.17;5048.323;-9999
411.18;5048.323;-9999
411.19;5048.323;-9999
411.2;5048.323;-9999
411.21;5048.323;-9999
411.22;5048.323;-9999
411.23;5048.323;-9999
411.24;5048.323;-9999
411.25;5048.323;-9999
411.26;5048.323;-9999
411.27;5048.323;-9999
411.28;5048.323;-9999
411.29;5048.323;-9999
411.3;5048.323;-9999
411.31;5048.323;-9999
411.32;5048.323;-9999
411.33;5048.323;-9999
411.34;5048.323;-9999
411.35;5048.323;-9999
411.36;5048.323;-9999
411.37;5048.323;-9999
411.38;5048.323;-9999
411.39;5048.323;-9999
411.4;5048.323;-9999
411.41;5048.323;-9999
411.42;5048.323;-9999
411.43;5048.323;-9999
411.44;5048.323;-9999
411.45;5048.323;-9999
411.46;5048.323;-9999
411.47;5048.323;-9999
411.48;5048.323;-9999
411.49;5048.323;-9999
411.5;5048.323;-9999
411.51;5048.323;-9999
411.52;5048.323;-9999
411.53;5048.323;-9999
411.54;5048.323;-9999
411.55;5048.323;-9999
411.56;5048.323;-9999
411.57;5048.323;-9999
411.58;5048.323;-9999
411.59;5048.323;-9999
411.6;5048.323;-9999
411.61;5048.323;-9999
411.62;5048.323;-9999
411.63;5048.323;-9999
411.64;5048.323;-9999
411.65;5048.323;-9999
411.66;5048.323;-9999
411.67;5048.323;-9999
411.68;5048.323;-9999
411.69;5048.323;-9999
411.7;5048.323;-9999
411.71;5048.323;-9999
411.72;5048.323;-9999
411.73;5048.323;-9999
411.74;5048.323;-9999
411.75;5048.323;-9999
411.76;5048.323;-9999
411.77;5048.323;-9999
411.78;5048.323;-9999
411.79;5048.323;-9999
411.8;5048.323;-9999
411.81;5048.323;-9999
411.82;5048.323;-9999
411.83;5048.323;-9999
411.84;5048.323;-9999
411.85;5048.323;-9999
411.86;5048.323;-9999
411.87;5048.323;-9999
411.88;5048.323;-9999
411.89;5048.323;-9999
411.9;5048.323;-9999
411.91;5048.323;-9999
411.92;5048.323;-9999
411.93;5048.323;-9999
411.94;5048.323;-9999
411.95;5048.323;-9999
411.96;5048.323;-9999
411.97;5048.323;-9999
411.98;5048.323;-9999
411.99;5048.323;-9999
412;5048.323;-9999
412.01;5048.323;-9999
412.02;5048.323;-9999
412.03;5048.323;-9999
412.04;5048.323;-9999
412.05;5048.323;-9999
412.06;5048.323;-9999
412.07;5048.323;-9999
412.08;5048.323;-9999
412.09;5048.323;-9999
412.1;5048.323;-9999
412.11;5048.323;-9999
412.12;5048.323;-9999
412.13;5048.323;-9999
412.14;5048.323;-9999
412.15;5048.323;-9999
412.16;5048.323;-9999
412.17;5048.323;-9999
412.18;5048.323;-9999
408.9;5048.333;93.39294
408.91;5048.333;91.0536
408.92;5048.333;87.97707
408.93;5048.333;85.2038
408.94;5048.333;83.78542
408.95;5048.333;82.75047
408.96;5048.333;82.80453
408.97;5048.333;82.62971
408.98;5048.333;81.59423
408.99;5048.333;79.10359
409;5048.333;73.89849
409.01;5048.333;70.44251
409.02;5048.333;67.73055
409.03;5048.333;64.69363
409.04;5048.333;61.27297
409.05;5048.333;58.58872
409.06;5048.333;56.21393
409.07;5048.333;53.78222
409.08;5048.333;50.30666
409.09;5048.333;46.86585
409.1;5048.333;43.85871
409.11;5048.333;41.02733
409.12;5048.333;38.47134
409.13;5048.333;35.86162
409.14;5048.333;33.45396
409.15;5048.333;30.02998
409.16;5048.333;26.52065
409.17;5048.333;22.96835
409.18;5048.333;15.18568
409.19;5048.333;14.0396
409.2;5048.333;12.98141
409.21;5048.333;11.81403
409.22;5048.333;10.45994
409.23;5048.333;11.01023
409.24;5048.333;11.25571
409.25;5048.333;11.53817
409.26;5048.333;11.86534
409.27;5048.333;12.24589
409.28;5048.333;12.7241
409.29;5048.333;13.11131
409.3;5048.333;13.36606
409.31;5048.333;13.38383
409.32;5048.333;13.13718
409.33;5048.333;12.95707
409.34;5048.333;12.98719
409.35;5048.333;13.27544
409.36;5048.333;13.64753
409.37;5048.333;14.00445
409.38;5048.333;14.33918
409.39;5048.333;14.65733
409.4;5048.333;14.87788
409.41;5048.333;14.96383
409.42;5048.333;14.86832
409.43;5048.333;-9999
409.44;5048.333;-9999
409.45;5048.333;-9999
409.46;5048.333;-9999
409.47;5048.333;-9999
409.48;5048.333;-9999
409.49;5048.333;-9999
409.5;5048.333;-9999
409.51;5048.333;-9999
409.52;5048.333;-9999
409.53;5048.333;-9999
409.54;5048.333;-9999
409.55;5048.333;-9999
409.56;5048.333;-9999
409.57;5048.333;-9999
409.58;5048.333;-9999
409.59;5048.333;-9999
409.6;5048.333;-9999
409.61;5048.333;-9999
409.62;5048.333;-9999
409.63;5048.333;-9999
409.64;5048.333;-9999
409.65;5048.333;-9999
409.66;5048.333;-9999
409.67;5048.333;-9999
409.68;5048.333;-9999
409.69;5048.333;-9999
409.7;5048.333;-9999
409.71;5048.333;-9999
409.72;5048.333;-9999
409.73;5048.333;-9999
409.74;5048.333;-9999
409.75;5048.333;-9999
409.76;5048.333;-9999
409.77;5048.333;-9999
409.78;5048.333;-9999
