SURF.DAT        2.0             Header structure with coordinate parameters                     
   1
Produced by SMERGE Version: 5.3  Level: 030402                                  
NONE    
     .000000     .000000  999    2  294.261108   87 1007.115356 9999
    3.086640  180.000000  180   10  294.816650   79 1010.501770 9999
    4.115520  230.000000  999    3  294.261108   84 1016.935913 9999
    2.057760   80.000000  200    5  295.372223   79 1004.067627 9999
    2.572200  320.000000  999    4  293.149994   90 1014.565430    0
  88 190   7
    5.658840  270.000000  999    2  295.927765   84  981.040100 9999
    5.658840  220.000000  999 9999  294.816650   78 9999.000000 9999
    3.086640  230.000000  999    0  295.927765   76 1015.581360 9999
    5.144400  240.000000  999    5  297.038879   73 9999.000000 9999
    1.543320  240.000000  999    5  296.483337   85 1004.744873 9999
    1.543320  190.000000  100   10  292.594452   90 9999.000000 9999
    2.572200  210.000000  200    9  293.149994   93 9999.000000 9999
     .000000     .000000  999    2  297.594452   69 1007.115356 9999
    2.572200  170.000000  150    8  297.038879   71 1010.840393 9999
    4.629960  240.000000  999    4  294.816650   81 1016.935913 9999
    4.115520  150.000000  200    6  298.149994   67 1004.067627 9999
    2.572200  240.000000  140    6  295.372223   84 1014.226807    0
  88 190   8
    3.601080  310.000000  999    1  298.149994   69  980.701477 9999
    6.173280  200.000000  999    3  296.483337   84 9999.000000 9999
    3.601080  240.000000  999    0  298.149994   69 1015.581360 9999
    4.629960  230.000000  120    7  298.705536   68 9999.000000 9999
    2.057760  210.000000  100    8  298.705536   74 1004.406250 9999
    2.057760  260.000000  100    7  297.038879   73 9999.000000 9999
     .000000     .000000  200    8  297.038879   78 9999.000000 9999
    2.572200  160.000000  999    2  299.261108   65 1007.115356 9999
    3.086640  150.000000  120    7  298.705536   67 1010.840393 9999
    4.115520  220.000000  999    4  297.038879   69 1016.935913 9999
    4.115520  180.000000  200    6  300.372223   63 1003.728943 9999
    3.601080  270.000000  140   10  298.705536   74 1013.888184    0
  88 190   9
    3.601080  280.000000  999    1  300.927765   63  980.701477 9999
    5.144400  220.000000  999    3  297.594452   68 9999.000000 9999
    3.601080  160.000000  999    0  299.816650   65 1015.242737 9999
    4.115520  270.000000  999    2  301.483337   60 9999.000000 9999
    2.057760  300.000000  100   10  299.261108   69 1004.067627 9999
     .000000     .000000  999    2  298.705536   68 9999.000000 9999
    1.543320  170.000000  200    8  299.261108   69 9999.000000 9999
     .000000     .000000  999    2  302.038879   57 1006.438110 9999
    2.572200  160.000000  150    7  300.372223   63 1010.163147 9999
    4.629960  210.000000  999    2  297.594452   67 1016.597290 9999
    5.658840  180.000000  999    4  302.038879   55 1003.390320 9999
    2.057760  280.000000   80   10  301.483337   65 1013.549561    0
  88 190  10
    3.601080  230.000000  999    2  303.149994   57  980.701477 9999
    5.144400  210.000000  999    3  298.705536   59 9999.000000 9999
    5.144400  150.000000  999    2  300.372223   67 1014.565430 9999
    3.086640  270.000000  999    3  303.149994   56 9999.000000 9999
    3.086640  260.000000  100   10  298.705536   77 1003.728943 9999
     .000000     .000000  999    1  302.038879   58 9999.000000 9999
    2.572200  180.000000  999    5  301.483337   47 9999.000000 9999
     .000000     .000000  999    3  303.705536   52 1006.099426 9999
    1.543320  110.000000  999    2  302.594452   53 1010.163147 9999
    5.144400  210.000000  999    2  298.149994   64 1016.258667 9999
    5.144400  180.000000  999    5  303.705536   52 1003.051697 9999
    1.543320  300.000000  100   10  303.149994   59 1013.210876    0
  88 190  11
    3.086640  210.000000  999    0  304.261108   55  980.362793 9999
    8.745480  190.000000  999    3  298.149994   61 9999.000000 9999
    5.658840  170.000000  999    3  302.038879   63 1014.565430 9999
    5.144400  150.000000  999    2  304.816650   53 9999.000000 9999
    2.057760  270.000000  100   10  300.372223   72 1003.390320 9999
     .000000     .000000  999    1  305.927765   46 9999.000000 9999
    4.629960  200.000000  999    4  303.705536   56 9999.000000 9999
     .000000     .000000  999    3  304.816650   52 1005.422180 9999
    2.057760  240.000000  999    1  304.816650   48 1009.824463 9999
    4.629960  220.000000  110    7  299.816650   58 1015.919983 9999
    5.144400  180.000000  999    5  304.816650   48 1003.051697 9999
    3.601080  170.000000  100    9  301.483337   67 1012.533630    0
  88 190  12
    2.572200  240.000000  999    1  305.372223   50  980.024170 9999
    6.687720  190.000000  999    3  298.705536   62 9999.000000 9999
    7.202160  170.000000  999    2  300.927765   65 1014.226807 9999
    5.658840  140.000000  999    0  305.927765   51 9999.000000 9999
